developer,sentiment_analysis
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",0
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",0
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",0
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",0
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",0
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",0
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",0
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
Obsidian Entertainment,0
Obsidian Entertainment,2
Obsidian Entertainment,0
Obsidian Entertainment,1
Obsidian Entertainment,2
Obsidian Entertainment,1
Obsidian Entertainment,2
Obsidian Entertainment,1
Obsidian Entertainment,0
Square Enix,1
Square Enix,2
Square Enix,1
Square Enix,0
Square Enix,2
Square Enix,2
Square Enix,1
Square Enix,1
Square Enix,0
Elecorn,1
Elecorn,2
Elecorn,2
Elecorn,2
Elecorn,0
Elecorn,1
Elecorn,1
Elecorn,2
Elecorn,2
Reloaded Productions,2
Reloaded Productions,2
Reloaded Productions,2
Reloaded Productions,2
Reloaded Productions,2
Reloaded Productions,1
"Firaxis Games,Aspyr (Mac, Linux)",2
"Firaxis Games,Aspyr (Mac, Linux)",2
"Firaxis Games,Aspyr (Mac, Linux)",0
"Firaxis Games,Aspyr (Mac, Linux)",0
"Firaxis Games,Aspyr (Mac, Linux)",2
"Firaxis Games,Aspyr (Mac, Linux)",1
"Firaxis Games,Aspyr (Mac, Linux)",1
"Firaxis Games,Aspyr (Mac, Linux)",1
"Firaxis Games,Aspyr (Mac, Linux)",1
"Firaxis Games,Aspyr (Mac, Linux)",2
"Firaxis Games,Aspyr (Mac, Linux)",1
"Firaxis Games,Aspyr (Mac, Linux)",1
"Firaxis Games,Aspyr (Mac, Linux)",0
"Firaxis Games,Aspyr (Mac, Linux)",1
"Firaxis Games,Aspyr (Mac, Linux)",1
"Firaxis Games,Aspyr (Mac, Linux)",2
"The Creative Assembly,Feral Interactive (Mac)",2
"The Creative Assembly,Feral Interactive (Mac)",2
"The Creative Assembly,Feral Interactive (Mac)",2
"The Creative Assembly,Feral Interactive (Mac)",2
"The Creative Assembly,Feral Interactive (Mac)",2
"The Creative Assembly,Feral Interactive (Mac)",1
"The Creative Assembly,Feral Interactive (Mac)",2
"The Creative Assembly,Feral Interactive (Mac)",1
"The Creative Assembly,Feral Interactive (Mac)",2
"The Creative Assembly,Feral Interactive (Mac)",2
"The Creative Assembly,Feral Interactive (Mac)",0
Criterion Games,2
Valve,1
Valve,1
Valve,2
Valve,1
Valve,1
Valve,0
Valve,1
Valve,1
Valve,1
Valve,1
Valve,1
Valve,1
Valve,2
Valve,0
Valve,1
Valve,0
Valve,0
Valve,1
Valve,2
Valve,2
Valve,1
Valve,2
Valve,2
Valve,1
Valve,2
Valve,2
Valve,1
Valve,1
Valve,2
Valve,1
Valve,1
Valve,0
Valve,2
Valve,0
Valve,1
Valve,1
Valve,1
Valve,2
Valve,0
Valve,2
Valve,2
Valve,2
Valve,2
Valve,2
Valve,1
Valve,1
Valve,0
Valve,1
Valve,1
Valve,0
Valve,1
Valve,0
Valve,1
Valve,1
Valve,0
Valve,2
Valve,1
Valve,1
Valve,2
Valve,2
Valve,1
Valve,0
Valve,2
Valve,1
Valve,2
Valve,1
Valve,1
Valve,1
Valve,2
Valve,2
Valve,2
Valve,2
Valve,1
Valve,2
Valve,2
Valve,0
Valve,1
Valve,1
Valve,1
Valve,2
Valve,1
Valve,1
Valve,0
Valve,2
Valve,2
Valve,2
Valve,2
Valve,1
Valve,1
Valve,0
Valve,1
Valve,1
Valve,0
Valve,0
Valve,1
Valve,2
Valve,2
Valve,1
Valve,2
Valve,2
Valve,2
Valve,2
Valve,1
Valve,1
Valve,1
Valve,0
Valve,2
Valve,2
Valve,1
Valve,1
Valve,1
Valve,1
Valve,2
Valve,0
Valve,1
Valve,1
Valve,1
Valve,1
Valve,2
Valve,2
Valve,2
Valve,2
Valve,1
Valve,2
Valve,2
Valve,2
Valve,1
Valve,2
Valve,2
Valve,1
Valve,2
Valve,0
Valve,2
Valve,2
Valve,2
Valve,0
Valve,2
Valve,2
Valve,1
Valve,0
Valve,2
Valve,0
Valve,1
Valve,2
Valve,1
Valve,2
Valve,2
Valve,2
Valve,1
Valve,1
Valve,0
Valve,1
Valve,2
Valve,2
Valve,1
Valve,1
Valve,1
Valve,1
Valve,0
Valve,1
Valve,1
Valve,2
Valve,1
Valve,1
Valve,1
Valve,0
Valve,2
Valve,2
Valve,2
Valve,2
Valve,1
Valve,1
Valve,2
Valve,1
Valve,2
Valve,1
Valve,0
Valve,1
Valve,2
Valve,1
Valve,2
Valve,1
Valve,2
Valve,2
Valve,1
Valve,0
Valve,2
Valve,1
Valve,2
Valve,0
Valve,2
Valve,2
Valve,2
Valve,2
Valve,1
Valve,0
Valve,2
Valve,1
Valve,1
Valve,1
Valve,0
Valve,2
Valve,2
Valve,2
Valve,1
Valve,1
Valve,2
Valve,0
Valve,1
Valve,2
Valve,1
Valve,2
Valve,0
Valve,1
Valve,2
Valve,1
Valve,2
Valve,2
Valve,1
Valve,1
Valve,1
Valve,0
Valve,2
Valve,1
Valve,2
Valve,1
Valve,1
Valve,2
Valve,0
Valve,2
Valve,2
Valve,1
Valve,1
Valve,1
Valve,2
Valve,2
Valve,1
Valve,1
Valve,1
Valve,2
Valve,1
Valve,1
Valve,2
Valve,1
Valve,2
Valve,2
Valve,1
Valve,2
Valve,1
Valve,2
Valve,2
Valve,1
Valve,2
Valve,1
Valve,2
Valve,2
Valve,1
Valve,1
Valve,2
Valve,2
Valve,1
Valve,0
Valve,1
Valve,1
Valve,1
Valve,2
Valve,2
Valve,1
Valve,1
Valve,1
Valve,1
Valve,2
Valve,0
Valve,1
Valve,2
Valve,1
Valve,2
Valve,1
Valve,0
Valve,1
Valve,1
Valve,2
Valve,2
Valve,1
Valve,1
Valve,1
Valve,1
Valve,2
Valve,1
Valve,2
Valve,2
Valve,1
Valve,2
Valve,2
Valve,1
Valve,1
Valve,1
Valve,1
Valve,1
Valve,1
Valve,2
Valve,0
Valve,2
Valve,2
Valve,2
Valve,1
Valve,2
Valve,2
Valve,2
Valve,2
Valve,2
Valve,1
Valve,2
Valve,2
Valve,1
Valve,1
Valve,0
Valve,1
Valve,1
Valve,1
Valve,2
Valve,2
Valve,1
"Infinity Ward,Aspyr (Mac)",1
"Infinity Ward,Aspyr (Mac)",1
"Infinity Ward,Aspyr (Mac)",1
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",1
"Infinity Ward,Aspyr (Mac)",1
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",1
"Infinity Ward,Aspyr (Mac)",0
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",1
"Infinity Ward,Aspyr (Mac)",1
"Infinity Ward,Aspyr (Mac)",1
"Infinity Ward,Aspyr (Mac)",1
"Infinity Ward,Aspyr (Mac)",1
"Infinity Ward,Aspyr (Mac)",1
"Infinity Ward,Aspyr (Mac)",0
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",1
"Infinity Ward,Aspyr (Mac)",1
"Infinity Ward,Aspyr (Mac)",1
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",1
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",1
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",1
"Infinity Ward,Aspyr (Mac)",1
"Trek Industries, Inc",1
"Trek Industries, Inc",2
"Trek Industries, Inc",1
"Trek Industries, Inc",1
"Trek Industries, Inc",1
"Trek Industries, Inc",1
"Trek Industries, Inc",2
The Creative Assembly,2
The Creative Assembly,2
The Creative Assembly,2
The Creative Assembly,1
The Creative Assembly,0
The Creative Assembly,2
The Creative Assembly,1
The Creative Assembly,2
The Creative Assembly,2
The Creative Assembly,0
The Creative Assembly,1
The Creative Assembly,1
The Creative Assembly,0
The Creative Assembly,0
The Creative Assembly,1
The Creative Assembly,1
The Creative Assembly,1
The Creative Assembly,1
The Creative Assembly,1
The Creative Assembly,1
The Creative Assembly,1
The Creative Assembly,0
The Creative Assembly,2
The Creative Assembly,2
The Creative Assembly,2
The Creative Assembly,2
The Creative Assembly,2
The Creative Assembly,2
Io-Interactive A/S,2
Io-Interactive A/S,2
Io-Interactive A/S,1
Io-Interactive A/S,1
Io-Interactive A/S,2
Io-Interactive A/S,1
Io-Interactive A/S,1
Io-Interactive A/S,1
Io-Interactive A/S,2
Io-Interactive A/S,1
Io-Interactive A/S,2
Io-Interactive A/S,2
Io-Interactive A/S,2
Io-Interactive A/S,1
Io-Interactive A/S,1
Io-Interactive A/S,1
Io-Interactive A/S,0
Io-Interactive A/S,2
Io-Interactive A/S,1
Io-Interactive A/S,2
Io-Interactive A/S,1
Crytek,1
Crytek,2
Crytek,2
Crytek,1
Crytek,0
Crytek,2
Crytek,1
Crytek,2
Crytek,2
Infinity Ward,1
Infinity Ward,1
Infinity Ward,2
Infinity Ward,0
Infinity Ward,1
Infinity Ward,2
Infinity Ward,2
Infinity Ward,2
Infinity Ward,1
Infinity Ward,1
Valve,1
Valve,2
Valve,1
Valve,2
Valve,2
Valve,2
Valve,1
Valve,1
Valve,1
Valve,1
Valve,1
Valve,1
Valve,1
Valve,2
Valve,1
Valve,2
Valve,2
Valve,1
Valve,2
Valve,2
Valve,0
Valve,1
Valve,2
Valve,1
Valve,2
Valve,2
Valve,1
Valve,2
Valve,2
Valve,1
Valve,1
Valve,1
Valve,1
Valve,1
Valve,2
Valve,1
Valve,1
Valve,2
Valve,2
Valve,2
Valve,2
Valve,1
Valve,2
Valve,1
Valve,2
Valve,2
Valve,2
Valve,1
Valve,2
Valve,1
Valve,1
Valve,1
Valve,1
Valve,2
Valve,2
Valve,1
Valve,1
Valve,2
Valve,2
Valve,2
Valve,2
Valve,0
Valve,2
Valve,2
Valve,2
Valve,1
Valve,1
Valve,1
Maxis™,2
Maxis™,1
Maxis™,1
Maxis™,2
Maxis™,1
Maxis™,2
Maxis™,1
Maxis™,1
Maxis™,2
Maxis™,2
Maxis™,2
Maxis™,1
Maxis™,2
Maxis™,2
Maxis™,2
Maxis™,2
Maxis™,1
Maxis™,0
Maxis™,2
Maxis™,2
Maxis™,0
Maxis™,2
Maxis™,2
Oddworld Inhabitants,2
Oddworld Inhabitants,2
Oddworld Inhabitants,1
Oddworld Inhabitants,1
Cryptic Studios,2
Cryptic Studios,1
Cryptic Studios,0
Introversion Software,1
Introversion Software,1
Introversion Software,1
Introversion Software,1
Introversion Software,2
Introversion Software,2
Introversion Software,1
Introversion Software,2
Introversion Software,1
Introversion Software,0
Introversion Software,1
Introversion Software,1
Introversion Software,1
Introversion Software,1
Introversion Software,1
Introversion Software,1
Introversion Software,1
Introversion Software,2
Introversion Software,1
Introversion Software,0
Introversion Software,0
Introversion Software,1
Introversion Software,2
Introversion Software,1
Introversion Software,1
Introversion Software,1
Introversion Software,2
Introversion Software,1
Introversion Software,1
Introversion Software,0
Introversion Software,2
Introversion Software,2
Introversion Software,2
Introversion Software,2
Introversion Software,1
Introversion Software,0
Introversion Software,2
Introversion Software,2
Introversion Software,1
Introversion Software,1
Introversion Software,0
Introversion Software,1
Introversion Software,2
Introversion Software,1
Introversion Software,1
Introversion Software,1
Introversion Software,1
Introversion Software,2
Introversion Software,0
Introversion Software,2
Introversion Software,2
Introversion Software,2
Introversion Software,0
Introversion Software,1
Introversion Software,1
Introversion Software,2
Introversion Software,1
Introversion Software,1
Introversion Software,1
Introversion Software,2
Introversion Software,0
Introversion Software,2
Introversion Software,0
Introversion Software,0
Introversion Software,2
Introversion Software,1
Introversion Software,2
Bethesda Game Studios,2
Bethesda Game Studios,1
Bethesda Game Studios,2
Bethesda Game Studios,1
Bethesda Game Studios,0
Bethesda Game Studios,0
Bethesda Game Studios,0
Bethesda Game Studios,0
Bethesda Game Studios,2
Bethesda Game Studios,1
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,0
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,0
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,0
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,0
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,0
Double Fine Productions,1
Double Fine Productions,0
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,0
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,0
Double Fine Productions,2
Double Fine Productions,0
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,0
Double Fine Productions,0
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,0
Double Fine Productions,0
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,0
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,0
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,0
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,0
Double Fine Productions,2
Double Fine Productions,0
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,0
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,0
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,0
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,0
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,0
Double Fine Productions,0
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,0
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,0
Double Fine Productions,2
Double Fine Productions,0
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,0
Double Fine Productions,1
Double Fine Productions,0
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,0
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,0
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,2
Double Fine Productions,1
Double Fine Productions,1
Double Fine Productions,2
Ubisoft Montreal,1
Ubisoft Montreal,0
Ubisoft Montreal,2
Ubisoft Montreal,1
Ubisoft Montreal,1
Ion Storm,1
Ion Storm,1
Ion Storm,2
Ion Storm,1
Ion Storm,1
Ion Storm,1
Ion Storm,1
Ion Storm,1
Ion Storm,1
Ion Storm,2
Ion Storm,0
Troika Games,1
Troika Games,1
Troika Games,1
Troika Games,1
Troika Games,1
Troika Games,2
Troika Games,1
Troika Games,1
Troika Games,0
Troika Games,2
Troika Games,2
Troika Games,0
Troika Games,1
Troika Games,1
Troika Games,2
Troika Games,2
Troika Games,0
Troika Games,2
Troika Games,1
Troika Games,2
Troika Games,1
Troika Games,0
Troika Games,2
Frozenbyte,0
Frozenbyte,2
Frozenbyte,2
Frozenbyte,1
Frozenbyte,2
Frozenbyte,1
Frozenbyte,1
Frozenbyte,2
Frozenbyte,1
Frozenbyte,2
Frozenbyte,1
Frozenbyte,0
Frozenbyte,0
Frozenbyte,0
Frozenbyte,2
Frozenbyte,1
Frozenbyte,0
Frozenbyte,0
Frozenbyte,2
Frozenbyte,0
Frozenbyte,1
Frozenbyte,1
Frozenbyte,0
Frozenbyte,2
Frozenbyte,2
Frozenbyte,1
Frozenbyte,1
Frozenbyte,1
Frozenbyte,2
Frozenbyte,0
Frozenbyte,2
Frozenbyte,2
Frozenbyte,2
Frozenbyte,0
Frozenbyte,2
Frozenbyte,0
Frozenbyte,1
Frozenbyte,2
Frozenbyte,1
Frozenbyte,1
Frozenbyte,1
Frozenbyte,2
Frozenbyte,2
Frozenbyte,1
Frozenbyte,2
Frozenbyte,1
Frozenbyte,2
Frozenbyte,1
Frozenbyte,1
Frozenbyte,2
Frozenbyte,1
Frozenbyte,2
Frozenbyte,2
Frozenbyte,2
Frozenbyte,2
Frozenbyte,1
Frozenbyte,1
"Relic Entertainment,Feral Interactive (Mac/Linux)",2
"Relic Entertainment,Feral Interactive (Mac/Linux)",2
"Relic Entertainment,Feral Interactive (Mac/Linux)",2
"Relic Entertainment,Feral Interactive (Mac/Linux)",1
"Relic Entertainment,Feral Interactive (Mac/Linux)",2
"Relic Entertainment,Feral Interactive (Mac/Linux)",1
"Relic Entertainment,Feral Interactive (Mac/Linux)",1
"Relic Entertainment,Feral Interactive (Mac/Linux)",0
"Relic Entertainment,Feral Interactive (Mac/Linux)",1
"Relic Entertainment,Feral Interactive (Mac/Linux)",2
"Relic Entertainment,Feral Interactive (Mac/Linux)",2
"Relic Entertainment,Feral Interactive (Mac/Linux)",2
"Relic Entertainment,Feral Interactive (Mac/Linux)",2
"Relic Entertainment,Feral Interactive (Mac/Linux)",2
"Relic Entertainment,Feral Interactive (Mac/Linux)",2
"Relic Entertainment,Feral Interactive (Mac/Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",0
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",0
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",0
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",0
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1
"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2
Volition,0
Volition,2
Volition,2
Volition,1
Volition,2
Volition,2
Volition,1
Volition,0
Volition,1
Volition,2
Relic Entertainment,0
Relic Entertainment,1
Relic Entertainment,2
Relic Entertainment,0
Relic Entertainment,2
Relic Entertainment,2
Relic Entertainment,0
Relic Entertainment,2
Relic Entertainment,2
Relic Entertainment,1
Relic Entertainment,1
Relic Entertainment,1
Relic Entertainment,1
Relic Entertainment,2
Relic Entertainment,2
Relic Entertainment,2
Relic Entertainment,1
Relic Entertainment,1
Relic Entertainment,2
Relic Entertainment,2
Relic Entertainment,0
Relic Entertainment,1
Relic Entertainment,1
Relic Entertainment,2
Relic Entertainment,0
Strategy First,1
Strategy First,1
Strategy First,2
Strategy First,1
Strategy First,1
Strategy First,1
Strategy First,2
Arkane Studios,1
Arkane Studios,1
Arkane Studios,1
Arkane Studios,2
Arkane Studios,1
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,1
Arkane Studios,2
Arkane Studios,1
Arkane Studios,2
Arkane Studios,1
Arkane Studios,1
Arkane Studios,1
Arkane Studios,2
Arkane Studios,1
Arkane Studios,2
Arkane Studios,1
Arkane Studios,2
Arkane Studios,2
Arkane Studios,1
Arkane Studios,1
Arkane Studios,2
Arkane Studios,0
Arkane Studios,1
Arkane Studios,0
Arkane Studios,2
Arkane Studios,1
Arkane Studios,2
Arkane Studios,0
Arkane Studios,2
Arkane Studios,2
Arkane Studios,2
Arkane Studios,1
Arkane Studios,2
Arkane Studios,1
Arkane Studios,2
Arkane Studios,0
Arkane Studios,2
Arkane Studios,2
Arkane Studios,1
Arkane Studios,1
Arkane Studios,2
MinMax Games Ltd.,1
"PopCap Games, Inc.",0
"PopCap Games, Inc.",1
"Infinity Ward,Aspyr (Mac)",1
"Infinity Ward,Aspyr (Mac)",1
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",2
"Infinity Ward,Aspyr (Mac)",2
Crystal Dynamics,1
Crystal Dynamics,1
Crystal Dynamics,1
Crystal Dynamics,2
Bethesda Game Studios,0
Bethesda Game Studios,1
Bethesda Game Studios,1
Bethesda Game Studios,1
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,1
Bethesda Game Studios,1
Bethesda Game Studios,0
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,0
Bethesda Game Studios,2
Bethesda Game Studios,0
Bethesda Game Studios,1
Bethesda Game Studios,1
Bethesda Game Studios,2
Bethesda Game Studios,0
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,2
Bethesda Game Studios,1
Bethesda Game Studios,0
Bethesda Game Studios,1
"Frontier,Aspyr (Mac)",0
"Frontier,Aspyr (Mac)",0
"Frontier,Aspyr (Mac)",2
"Frontier,Aspyr (Mac)",2
"Frontier,Aspyr (Mac)",1
"Frontier,Aspyr (Mac)",1
"Frontier,Aspyr (Mac)",2
"Frontier,Aspyr (Mac)",2
"Triumph Studios,Virtual Programming",2
"Triumph Studios,Virtual Programming",1
"Triumph Studios,Virtual Programming",2
Ubisoft Montreal,2
Ubisoft Montreal,1
